"","study","variable","subsample","percentage","n","comment","value","mean","sd","median","moment","minimum","maximum","qualitative","size","recruitmentSetting","year","startyear","endyear","geography","descent","samplingMethod","samplingAselect","dependent","datatype","specifiesSubsample","frequency","depVarValue","depVarName","period","varType","intensitySpecification","specificationUnits","specificationTimeframe","aboutBinging","aboutAlcoholism","labels","recodeToCategory","gramsAlcoholSpecifiedByAuthors_mean","gramsAlcoholSpecifiedByAuthors_sd","gramsInOneUnitToUse","gramsAlcoholFromUnits_mean","gramsAlcoholFromUnits_sd","gramsAlcohol_mean","gramsAlcohol_sd","timeframeForGrams","gramTimeframeMultiplier","gramsAlcohol_mean_perday","gramsAlcohol_sd_perday","alcoholGrams_ci.lb","alcoholGrams_ci.ub"
"471","May2011b.r","Alcohol consumption: during first trimester","Case mothers FASD","53.3",NA,"extracted from Table 3, page 2341",1,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,15.99,NA,NA,"1st","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","May2011b.r","Alcohol consumption: during first trimester","Control mothers","36.7",78,"extracted from Table 3, page 2341",1,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,28.626,0,NA,"1st","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","May2011b.r","Alcohol consumption: during second trimester","Case mothers FASD","60",NA,"extracted from Table 3, page 2341",1,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,18,NA,NA,"2nd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","May2011b.r","Alcohol consumption: during second trimester","Control mothers","34.2",78,"extracted from Table 3, page 2341",1,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,26.676,0,NA,"2nd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","May2011b.r","Alcohol consumption: during third trimester","Case mothers FASD","56.7",NA,"extracted from Table 3, page 2341",1,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,17.01,NA,NA,"3rd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","May2011b.r","Alcohol consumption: during third trimester","Control mothers","34.2",78,"extracted from Table 3, page 2341",1,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,FALSE,"logical",FALSE,26.676,0,NA,"3rd","any","any day","NA","NA","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","May2011b.r","FAS diagnosis","Case mothers FAS","100",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","May2011b.r","pFAS diagnosis","Case mothers pFAS","100",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,34,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | pFAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","May2011b.r","FASD diagnosis","Case mothers FASD","100",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FASD",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","May2011b.r","FAS diagnosis","Case mothers pFAS","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,34,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","May2011b.r","FAS diagnosis","Case mothers FASD","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","May2011b.r","pFAS diagnosis","Case mothers FAS","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | pFAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","May2011b.r","pFAS diagnosis","Case mothers FASD","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | pFAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","May2011b.r","FASD diagnosis","Case mothers FAS","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FASD",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","May2011b.r","FASD diagnosis","Case mothers pFAS","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,34,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FASD",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","May2011b.r","FAS diagnosis","Control mothers","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","May2011b.r","pFAS diagnosis","Control mothers","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | pFAS",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","May2011b.r","FASD diagnosis","Control mothers","100",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,112,"school",2011,NA,NA,"Italy","non-native","retrospective",FALSE,TRUE,"logical",TRUE,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control | FASD",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","May2013d.r","Drinks before a week","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,11,9,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","before","units","any day","units","per week","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"12.389",136.279,111.501,136.279,111.501,"week",0.142368240930869,19.4018015058179,15.8742012320329,15.4039357492322,23.3996672507678
"490","May2013d.r","Drinks before a week","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,14,14.7,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","before","units","any day","units","per week","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"12.389",173.446,182.1183,173.446,182.1183,"week",0.142368240930869,24.6932019164956,25.9278620123203,17.1645355652914,32.2218682347086
"491","May2013d.r","Drinks before a week","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,16.9,16.9,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","before","units","any day","units","per week","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"12.389",209.3741,209.3741,209.3741,209.3741,"week",0.142368240930869,29.8082223134839,29.8082223134839,19.0612122302913,40.5552323697087
"492","May2013d.r","Drinking more before","Case mothers FAS","62.5",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,39.375,1,"FAS diagnosis","before","any","any day","NA","per month","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,"month",0.0328542094455852,NA,NA,NA,NA
"493","May2013d.r","Drinking more before","Case mothers pFAS","52.4",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,25.152,1,"pFAS diagnosis","before","any","any day","NA","per month","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,"month",0.0328542094455852,NA,NA,NA,NA
"494","May2013d.r","Drinking more before","Case mothers ARND","67.9",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,21.728,1,"ARND diagnosis","before","any","any day","NA","per month","FALSE","FALSE",NA,"Alcohol consumption before",NA,NA,"10",NA,NA,NA,NA,"month",0.0328542094455852,NA,NA,NA,NA
"495","May2013d.r","Drinks during a week","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,13.4,14,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","during","units","any day","units","per week","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",166.0126,173.446,166.0126,173.446,"week",0.142368240930869,23.63492183436,24.6932019164956,17.4160194090959,29.8538241909041
"496","May2013d.r","Drinks during a week","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,13.1,16.1,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","during","units","any day","units","per week","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",162.2959,199.4629,162.2959,199.4629,"week",0.142368240930869,23.1057817932923,28.3971822039699,14.8600996791991,31.3514639208009
"497","May2013d.r","Drinks during a week","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,13,15,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","during","units","any day","units","per week","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",161.057,185.835,161.057,185.835,"week",0.142368240930869,22.929401779603,26.4570020533881,13.3906353848712,32.4681682151288
"498","May2013d.r","Drinks during a weekend","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,15.7,14.1,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","during","units","weekendday","units","a weekend","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",194.5073,174.6849,194.5073,174.6849,"week",0.142368240930869,27.6916621492129,24.8695819301848,21.4283389813301,33.9549852186699
"499","May2013d.r","Drinks during a weekend","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,10.9,11.7,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","during","units","weekendday","units","a weekend","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",135.0401,144.9513,135.0401,144.9513,"week",0.142368240930869,19.2254214921287,20.6364616016427,13.2332175640606,25.2176254359394
"500","May2013d.r","Drinks during a weekend","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,11.9,13.6,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","during","units","weekendday","units","a weekend","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",147.4291,168.4904,147.4291,168.4904,"week",0.142368240930869,20.9892216290212,23.9876818617385,12.3407399829827,29.6377032170173
"501","May2013d.r","Drinks during Mo-Thu","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,2.9,2.1,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","during","units","weekday","units","4 days a week","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",35.9281,26.0169,35.9281,26.0169,"day",1,35.9281,26.0169,29.3758285848181,42.4803714151819
"502","May2013d.r","Drinks during Mo-Thu","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,5.5,4,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","during","units","weekday","units","4 days a week","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",68.1395,49.556,68.1395,49.556,"day",1,68.1395,49.556,53.7499375716433,82.5290624283567
"503","May2013d.r","Drinks during Mo-Thu","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,8.5,7,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","during","units","weekday","units","4 days a week","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",105.3065,86.723,105.3065,86.723,"day",1,105.3065,86.723,74.0395242550075,136.573475744992
"504","May2013d.r","Drinks during a day","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,5.8,6.6,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","during","units","drinking day","units","per day","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",71.8562,81.7674,71.8562,81.7674,"day",1,71.8562,81.7674,51.2633469808569,92.4490530191431
"505","May2013d.r","Drinks during a day","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,5.6,6.8,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","during","units","drinking day","units","per day","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",69.3784,84.2452,69.3784,84.2452,"day",1,69.3784,84.2452,44.9161438717935,93.8406561282065
"506","May2013d.r","Drinks during a day","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,4.9,4.9,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","during","units","drinking day","units","per day","FALSE","FALSE",NA,"Alcohol consumption during",NA,NA,"12.389",60.7061,60.7061,60.7061,60.7061,"day",1,60.7061,60.7061,38.8192169785053,82.5929830214947
"507","May2013d.r","Binge during 3+","Case mothers FAS","78.8",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,49.644,1,"FAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","May2013d.r","Binge during 3+","Case mothers pFAS","74.4",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,35.712,1,"pFAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","May2013d.r","Binge during 3+","Case mothers ARND","80.8",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,25.856,1,"ARND diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","May2013d.r","Binge during 5+","Case mothers FAS","59.6",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,37.548,1,"FAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","May2013d.r","Binge during 5+","Case mothers pFAS","53.8",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,25.824,1,"pFAS diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","May2013d.r","Binge during 5+","Case mothers ARND","61.5",NA,"extracted from Table 1, page 505",1,NA,NA,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"logical",FALSE,19.68,1,"ARND diagnosis","during","units","any day","NA","per occasion","TRUE","FALSE",NA,"Binge during",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","May2013d.r","Drinks during first trimester","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,6.8,6.4,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","1st","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"12.389",84.2452,79.2896,84.2452,79.2896,"day",1,84.2452,79.2896,64.2763728299218,104.214027170078
"514","May2013d.r","Drinks during first trimester","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,6,7,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","1st","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"12.389",74.334,86.723,74.334,86.723,"day",1,74.334,86.723,49.1522657503757,99.5157342496243
"515","May2013d.r","Drinks during first trimester","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,5.9,4.5,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","1st","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption first trimester",NA,NA,"12.389",73.0951,55.7505,73.0951,55.7505,"day",1,73.0951,55.7505,52.9949013067906,93.1952986932094
"516","May2013d.r","Drinks during second trimester","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,6.5,6.9,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","2nd","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"12.389",80.5285,85.4841,80.5285,85.4841,"day",1,80.5285,85.4841,58.9996082072594,102.057391792741
"517","May2013d.r","Drinks during second trimester","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,5.1,7.2,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","2nd","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"12.389",63.1839,89.2008,63.1839,89.2008,"day",1,63.1839,89.2008,37.2826876289579,89.0851123710421
"518","May2013d.r","Drinks during second trimester","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,4.9,5.1,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","2nd","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption second trimester",NA,NA,"12.389",60.7061,63.1839,60.7061,63.1839,"day",1,60.7061,63.1839,37.9258748143626,83.4863251856374
"519","May2013d.r","Drinks during third trimester","Case mothers FAS",NA,NA,"extracted from Table 1, page 505",NA,5.2,6.9,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","3rd","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"12.389",64.4228,85.4841,64.4228,85.4841,"day",1,64.4228,85.4841,42.8939082072595,85.9516917927405
"520","May2013d.r","Drinks during third trimester","Case mothers pFAS",NA,NA,"extracted from Table 1, page 505",NA,4.3,7.2,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","3rd","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"12.389",53.2727,89.2008,53.2727,89.2008,"day",1,53.2727,89.2008,27.3714876289579,79.1739123710421
"521","May2013d.r","Drinks during third trimester","Case mothers ARND",NA,NA,"extracted from Table 1, page 505",NA,3.8,5.6,NA,NA,NA,NA,NA,32,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"ARND diagnosis","3rd","units","NA","units","per day","FALSE","FALSE",NA,"Alcohol consumption third trimester",NA,NA,"12.389",47.0782,69.3784,47.0782,69.3784,"day",1,47.0782,69.3784,22.064619404006,72.091780595994
"522","May2013d.r","Drinking days current a week","Case mothers FAS",NA,NA,"extracted from Table 2, page 507",NA,2.25,1.1,NA,NA,NA,NA,NA,63,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"FAS diagnosis","current","frequency","drinking day","NA","per week","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
"523","May2013d.r","Drinking days current a week","Case mothers pFAS",NA,NA,"extracted from Table 2, page 507",NA,1.8,0.9,NA,NA,NA,NA,NA,48,"school",2013,NA,NA,"South Africa","non-native","retrospective",FALSE,FALSE,"numeric",FALSE,NA,1,"pFAS diagnosis","current","frequency","drinking day","NA","per week","FALSE","FALSE",NA,NA,NA,NA,"10",NA,NA,NA,NA,"week",0.142368240930869,NA,NA,NA,NA
